,model_name,vector_name,dataset,embed_model,fm,prec,rec,fold,ds_size
0,MLP,OnlyEmb,EN-FR(V2),BootEA,0.9270008121236264,0.9995869270678432,0.8642428571428571,5,100K
3,MLP,SimAndEmb,EN-FR(V2),BootEA,0.9623836292132334,0.999231017671214,0.9281571428571428,5,100K
45,RF,OnlyEmb,EN-FR(V2),BootEA,0.8808720809424101,0.9997097558320938,0.7872857142857143,5,100K
48,RF,SimAndEmb,EN-FR(V2),BootEA,0.9465971579667952,0.9997457613652616,0.8988142857142857,5,100K
0,MLP,OnlyEmb,EN-FR(V2),RDGCN,0.823571709266645,0.992923529767545,0.7035714285714286,5,100K
3,MLP,SimAndEmb,EN-FR(V2),RDGCN,0.9217049761584546,0.990881309148265,0.8615571428571429,5,100K
45,RF,OnlyEmb,EN-FR(V2),RDGCN,0.8575496257728603,0.9959372637944066,0.7529285714285714,5,100K
48,RF,SimAndEmb,EN-FR(V2),RDGCN,0.9271647820298992,0.9981385694988965,0.8656142857142857,5,100K
0,MLP,OnlyEmb,EN-FR(V2),MultiKE,0.9604972841424708,0.9863747911052227,0.9359428571428572,5,100K
3,MLP,SimAndEmb,EN-FR(V2),MultiKE,0.9745770693714906,0.9887247335538404,0.9608285714285716,5,100K
45,RF,OnlyEmb,EN-FR(V2),MultiKE,0.9671142875231256,0.9526462395543176,0.9820285714285716,5,100K
48,RF,SimAndEmb,EN-FR(V2),MultiKE,0.9752285205197664,0.9891128676794688,0.9617285714285714,5,100K
345,MLP,OnlySim,D-W(V1),,0.7105431275903206,0.653118289093047,0.7792333333333333,1,100K
346,MLP,OnlySim,D-W(V1),,0.6466867292666806,0.7557837374365243,0.6484190476190476,2,100K
347,MLP,OnlySim,D-W(V1),,0.7228148912927224,0.6434563983712669,0.8246904761904762,3,100K
348,MLP,OnlySim,D-W(V1),,0.567060860351634,0.8580940603236856,0.42425714285714283,4,100K
349,MLP,OnlySim,D-W(V1),,0.7181628144846242,0.6451859411622983,0.8121238095238095,5,100K
350,MLP,OnlySim,D-W(V2),,0.7222148463735367,0.7720047890379075,0.7119095238095238,1,100K
351,MLP,OnlySim,D-W(V2),,0.6401082131910923,0.9463072722543183,0.48436190476190477,2,100K
352,MLP,OnlySim,D-W(V2),,0.72470586690844,0.7635609990770028,0.7391142857142857,3,100K
353,MLP,OnlySim,D-W(V2),,0.7211534357087466,0.7324322466379561,0.7564142857142858,4,100K
354,MLP,OnlySim,D-W(V2),,0.7242897961392609,0.7700048155329878,0.7151047619047618,5,100K
355,MLP,OnlySim,D-W(V1),,0.7729344110295676,0.7049415780893954,0.8564126984126984,1,15K
356,MLP,OnlySim,D-W(V1),,0.7304352241713937,0.790545057503468,0.7076190476190476,2,15K
357,MLP,OnlySim,D-W(V1),,0.7161709972771376,0.8150830454397239,0.6755238095238095,3,15K
358,MLP,OnlySim,D-W(V1),,0.7592164757244698,0.7189855731716229,0.8050793650793651,4,15K
359,MLP,OnlySim,D-W(V1),,0.7718208327918951,0.6970362077491679,0.8671428571428571,5,15K
360,MLP,OnlySim,D-W(V2),,0.7609656579394763,0.9395465994962215,0.6394285714285715,1,15K
361,MLP,OnlySim,D-W(V2),,0.8150373282678801,0.7600725055615062,0.8785714285714286,2,15K
362,MLP,OnlySim,D-W(V2),,0.8216946199085168,0.7572059413890004,0.8981904761904763,3,15K
363,MLP,OnlySim,D-W(V2),,0.817448647685247,0.7680649752993385,0.8736190476190476,4,15K
364,MLP,OnlySim,D-W(V2),,0.7739726027397259,0.901595744680851,0.6779999999999999,5,15K
365,MLP,OnlySim,D-Y(V1),,0.9604194783070424,0.9926521029925149,0.9302142857142855,1,100K
366,MLP,OnlySim,D-Y(V1),,0.9601981588968168,0.9951873706797456,0.9275857142857142,2,100K
367,MLP,OnlySim,D-Y(V1),,0.9599515638382704,0.9934286936854332,0.9286571428571428,3,100K
368,MLP,OnlySim,D-Y(V1),,0.9594387679985864,0.9897181216208008,0.9309571428571428,4,100K
369,MLP,OnlySim,D-Y(V1),,0.9586191078655508,0.9942295001457971,0.9254714285714286,5,100K
370,MLP,OnlySim,D-Y(V2),,0.9693219223173143,0.9932244041373108,0.9465428571428572,1,100K
371,MLP,OnlySim,D-Y(V2),,0.9695467836257312,0.9927694610778444,0.9473857142857144,2,100K
372,MLP,OnlySim,D-Y(V2),,0.9686129566888136,0.9951628944275338,0.9434428571428572,3,100K
373,MLP,OnlySim,D-Y(V2),,0.9696738843798528,0.995068855613687,0.9455428571428572,4,100K
374,MLP,OnlySim,D-Y(V2),,0.9695418066579616,0.9964564673241053,0.9440428571428572,5,100K
375,MLP,OnlySim,D-Y(V1),,0.9644729137290865,0.993340269986605,0.9372380952380953,1,15K
376,MLP,OnlySim,D-Y(V1),,0.9667581028972477,0.9962612527662196,0.9389523809523809,2,15K
377,MLP,OnlySim,D-Y(V1),,0.9655161213743112,0.9934867338085072,0.9390793650793651,3,15K
378,MLP,OnlySim,D-Y(V1),,0.965173909336004,0.993116468429188,0.9387619047619049,4,15K
379,MLP,OnlySim,D-Y(V1),,0.9649766638996361,0.9978974126895359,0.9341587301587301,5,15K
380,MLP,OnlySim,D-Y(V2),,0.9748051562451696,0.9934736736755538,0.9568253968253968,1,15K
381,MLP,OnlySim,D-Y(V2),,0.9768338398091018,0.9966638490879958,0.9577777777777778,2,15K
382,MLP,OnlySim,D-Y(V2),,0.9757385928405261,0.9966890876926308,0.9556507936507935,3,15K
383,MLP,OnlySim,D-Y(V2),,0.9770140716167566,0.995290453611525,0.9593968253968255,4,15K
384,MLP,OnlySim,D-Y(V2),,0.97662986269937,0.9954507946094447,0.9585079365079365,5,15K
385,MLP,OnlySim,EN-DE(V1),,0.8773521135616934,0.9752734770908328,0.7973,1,100K
386,MLP,OnlySim,EN-DE(V1),,0.8770995753311782,0.984630710118116,0.7907428571428573,2,100K
387,MLP,OnlySim,EN-DE(V1),,0.8781352966215258,0.9795821462488128,0.7957285714285715,3,100K
388,MLP,OnlySim,EN-DE(V1),,0.8738475517573612,0.9673274023203788,0.7968428571428573,4,100K
389,MLP,OnlySim,EN-DE(V1),,0.8702842458734686,0.97082410045373,0.7886142857142856,5,100K
390,MLP,OnlySim,EN-DE(V2),,0.8627359189819691,0.950471900840654,0.7898285714285714,1,100K
391,MLP,OnlySim,EN-DE(V2),,0.8170541003819204,0.8623595505617979,0.7762714285714286,2,100K
392,MLP,OnlySim,EN-DE(V2),,0.8859013751866098,0.9907598805674812,0.8011142857142857,3,100K
393,MLP,OnlySim,EN-DE(V2),,0.8705762125619055,0.9678902289809472,0.7910428571428572,4,100K
394,MLP,OnlySim,EN-DE(V2),,0.7751034302911556,0.764951379324736,0.7855285714285715,5,100K
395,MLP,OnlySim,EN-DE(V1),,0.8683781204596444,0.9619709715432245,0.7925714285714286,1,15K
396,MLP,OnlySim,EN-DE(V1),,0.871758946814977,0.9857042757753119,0.7818095238095237,2,15K
397,MLP,OnlySim,EN-DE(V1),,0.8749133785194673,0.9591687841687841,0.8043174603174603,3,15K
398,MLP,OnlySim,EN-DE(V1),,0.88438903035985,0.9775075314132081,0.8074920634920635,4,15K
399,MLP,OnlySim,EN-DE(V1),,0.8593846296437774,0.9859485957814075,0.7631428571428572,5,15K
400,MLP,OnlySim,EN-DE(V2),,0.8982626752893762,0.9790229376730241,0.8298730158730159,1,15K
401,MLP,OnlySim,EN-DE(V2),,0.8945800328397623,0.967780229538666,0.8317142857142857,2,15K
402,MLP,OnlySim,EN-DE(V2),,0.8468656582380651,0.9819359990317625,0.746031746031746,3,15K
403,MLP,OnlySim,EN-DE(V2),,0.8972245869682647,0.9778150700916445,0.828920634920635,4,15K
404,MLP,OnlySim,EN-DE(V2),,0.8899148881913037,0.9747412577887943,0.8187301587301588,5,15K
405,MLP,OnlySim,EN-FR(V1),,0.8388964177484891,0.9592515226610185,0.7461761904761905,1,100K
406,MLP,OnlySim,EN-FR(V1),,0.8523011363199754,0.9884560855721114,0.7491190476190476,2,100K
407,MLP,OnlySim,EN-FR(V1),,0.8501468649659508,0.9928961540313918,0.7432904761904761,3,100K
408,MLP,OnlySim,EN-FR(V1),,0.8380781178393771,0.9601436922012572,0.7444285714285716,4,100K
409,MLP,OnlySim,EN-FR(V1),,0.8298792587173414,0.9293095818084303,0.7505142857142856,5,100K
410,MLP,OnlySim,EN-FR(V2),,0.7960421367129062,0.8885701113849483,0.721995238095238,1,100K
411,MLP,OnlySim,EN-FR(V2),,0.8214588092054252,0.9824559446614085,0.7058047619047619,2,100K
412,MLP,OnlySim,EN-FR(V2),,0.8178426618241179,0.9155592044474897,0.7399619047619047,3,100K
413,MLP,OnlySim,EN-FR(V2),,0.82790409459153,0.977211856894125,0.7181857142857142,4,100K
414,MLP,OnlySim,EN-FR(V2),,0.8261894279981848,0.9712028436038684,0.7191857142857142,5,100K
415,MLP,OnlySim,EN-FR(V1),,0.8428703339491884,0.9705766495832782,0.745047619047619,1,15K
416,MLP,OnlySim,EN-FR(V1),,0.8409586690965517,0.9336003702390014,0.7651746031746032,2,15K
417,MLP,OnlySim,EN-FR(V1),,0.8407865092130425,0.9853536330639102,0.7332698412698413,3,15K
418,MLP,OnlySim,EN-FR(V1),,0.820372271025425,0.901570468263182,0.7535238095238096,4,15K
419,MLP,OnlySim,EN-FR(V1),,0.8418480343917012,0.9596189004924146,0.7501904761904762,5,15K
420,MLP,OnlySim,EN-FR(V2),,0.7999732375223921,0.8350462134105667,0.7705396825396825,1,15K
421,MLP,OnlySim,EN-FR(V2),,0.8278734565793503,0.8928371750255913,0.7718412698412699,2,15K
422,MLP,OnlySim,EN-FR(V2),,0.8286928558891898,0.9119757103248686,0.7598730158730159,3,15K
423,MLP,OnlySim,EN-FR(V2),,0.8501833758828595,0.9480478920780074,0.770984126984127,4,15K
424,MLP,OnlySim,EN-FR(V2),,0.8516835801931215,0.9658841402857036,0.7617142857142857,5,15K
460,RF,OnlySim,D-W(V1),,0.7192677464380571,0.6396646514828737,0.8215,1,100K
461,RF,OnlySim,D-W(V1),,0.7196644646177078,0.637945546449559,0.8253952380952381,2,100K
462,RF,OnlySim,D-W(V1),,0.7210414414309111,0.6355654415801396,0.8330809523809523,3,100K
463,RF,OnlySim,D-W(V1),,0.7202994832006513,0.6379537370618028,0.8270619047619049,4,100K
464,RF,OnlySim,D-W(V1),,0.7190879134323924,0.6387870041954224,0.8224809523809524,5,100K
465,RF,OnlySim,D-W(V2),,0.7624303289986442,0.6926330805882147,0.8478714285714286,1,100K
466,RF,OnlySim,D-W(V2),,0.7592574304309251,0.6936929648211142,0.8385095238095238,2,100K
467,RF,OnlySim,D-W(V2),,0.7618913950320945,0.6908749605241872,0.8491809523809524,3,100K
468,RF,OnlySim,D-W(V2),,0.7609690322023188,0.6929754666907922,0.8437571428571428,4,100K
469,RF,OnlySim,D-W(V2),,0.7611687700693563,0.6931120894626143,0.844047619047619,5,100K
470,RF,OnlySim,D-W(V1),,0.7724727092075628,0.6965416087152388,0.8669841269841269,1,15K
471,RF,OnlySim,D-W(V1),,0.7757284029325519,0.7039269952328286,0.86384126984127,2,15K
472,RF,OnlySim,D-W(V1),,0.702669624151238,0.8330355541695652,0.6075873015873016,3,15K
473,RF,OnlySim,D-W(V1),,0.706709706490873,0.8312987649150644,0.6146031746031747,4,15K
474,RF,OnlySim,D-W(V1),,0.7760704736109797,0.7004476422913758,0.8700000000000001,5,15K
475,RF,OnlySim,D-W(V2),,0.8263048314150572,0.7693876707574315,0.8923174603174604,1,15K
476,RF,OnlySim,D-W(V2),,0.8231848110281428,0.7668814982377432,0.8884126984126984,2,15K
477,RF,OnlySim,D-W(V2),,0.823846342811716,0.7644821381829532,0.8932063492063492,3,15K
478,RF,OnlySim,D-W(V2),,0.82133895862016,0.7619550975127977,0.8907619047619045,4,15K
479,RF,OnlySim,D-W(V2),,0.8201961816069924,0.7652444226171999,0.8836507936507937,5,15K
480,RF,OnlySim,D-Y(V1),,0.9605448187005337,0.991006456513483,0.9319000000000001,1,100K
481,RF,OnlySim,D-Y(V1),,0.9604729679920977,0.9922624668717824,0.9306571428571427,2,100K
482,RF,OnlySim,D-Y(V1),,0.9600813103935896,0.9909085380685964,0.9311142857142856,3,100K
483,RF,OnlySim,D-Y(V1),,0.9602828000147291,0.9910465911681996,0.9313714285714284,4,100K
484,RF,OnlySim,D-Y(V1),,0.9596922192495634,0.9912455656887076,0.9300857142857145,5,100K
485,RF,OnlySim,D-Y(V2),,0.9703513909224012,0.99512012012012,0.9467857142857142,1,100K
486,RF,OnlySim,D-Y(V2),,0.9704569077839752,0.9951211457051071,0.9469857142857144,2,100K
487,RF,OnlySim,D-Y(V2),,0.9696095586028158,0.9944435267086155,0.9459857142857144,3,100K
488,RF,OnlySim,D-Y(V2),,0.969983092158714,0.9945664410188674,0.9465857142857144,4,100K
489,RF,OnlySim,D-Y(V2),,0.9704074464348436,0.9947491598655785,0.9472285714285714,5,100K
490,RF,OnlySim,D-Y(V1),,0.9624290668680139,0.9894715709968368,0.9368253968253968,1,15K
491,RF,OnlySim,D-Y(V1),,0.9640818884157514,0.9881670764676947,0.9411428571428572,2,15K
492,RF,OnlySim,D-Y(V1),,0.9659357868375961,0.993556192043603,0.9398095238095238,3,15K
493,RF,OnlySim,D-Y(V1),,0.9657182842734343,0.9915058908643615,0.9412380952380953,4,15K
494,RF,OnlySim,D-Y(V1),,0.9642099241805627,0.9936009487973854,0.9365079365079364,5,15K
495,RF,OnlySim,D-Y(V2),,0.9751528680966709,0.9941618840292895,0.9568571428571429,1,15K
496,RF,OnlySim,D-Y(V2),,0.9765952273719457,0.9955152535786757,0.9583809523809524,2,15K
497,RF,OnlySim,D-Y(V2),,0.9749004054482823,0.9949758665123039,0.9556190476190475,3,15K
498,RF,OnlySim,D-Y(V2),,0.9766065787735424,0.9950255365643687,0.9588571428571427,4,15K
499,RF,OnlySim,D-Y(V2),,0.9760434546766796,0.9943350316245888,0.9584126984126984,5,15K
500,RF,OnlySim,EN-DE(V1),,0.8933002481389578,0.9769335142469472,0.8228571428571428,1,100K
501,RF,OnlySim,EN-DE(V1),,0.8934170253095722,0.9791744712733713,0.8214714285714285,2,100K
502,RF,OnlySim,EN-DE(V1),,0.8929183567423356,0.9767047286177234,0.8223714285714285,3,100K
503,RF,OnlySim,EN-DE(V1),,0.8924625450040647,0.9742709830107344,0.8233285714285715,4,100K
504,RF,OnlySim,EN-DE(V1),,0.8927501125758918,0.9777558586442638,0.8213428571428572,5,100K
505,RF,OnlySim,EN-DE(V2),,0.8917459580722521,0.972464990720432,0.8234,1,100K
506,RF,OnlySim,EN-DE(V2),,0.8918711715827867,0.9738217239105068,0.8226428571428571,2,100K
507,RF,OnlySim,EN-DE(V2),,0.8911384567757913,0.972335754095592,0.8224571428571429,3,100K
508,RF,OnlySim,EN-DE(V2),,0.8917782381497171,0.9716663297621454,0.8240285714285714,4,100K
509,RF,OnlySim,EN-DE(V2),,0.8906061449921099,0.9711687698225252,0.8223857142857143,5,100K
510,RF,OnlySim,EN-DE(V1),,0.9062851703289997,0.978965598828815,0.8436507936507937,1,15K
511,RF,OnlySim,EN-DE(V1),,0.9067983437376453,0.9817973450200729,0.8424444444444444,2,15K
512,RF,OnlySim,EN-DE(V1),,0.9039706140165297,0.9782295103356308,0.8401904761904762,3,15K
513,RF,OnlySim,EN-DE(V1),,0.9067737360543147,0.9770820223593794,0.8459047619047619,4,15K
514,RF,OnlySim,EN-DE(V1),,0.9042160141812642,0.9806638043405509,0.8388253968253969,5,15K
515,RF,OnlySim,EN-DE(V2),,0.9193004831478611,0.9794299468808273,0.8661269841269842,1,15K
516,RF,OnlySim,EN-DE(V2),,0.9179141142344163,0.9823685300347759,0.8613968253968253,2,15K
517,RF,OnlySim,EN-DE(V2),,0.9166428392170426,0.9745414184460642,0.8652380952380953,3,15K
518,RF,OnlySim,EN-DE(V2),,0.9183931366123469,0.9791164998441072,0.8647619047619047,4,15K
519,RF,OnlySim,EN-DE(V2),,0.9166737545353842,0.9754991310160618,0.8645396825396826,5,15K
520,RF,OnlySim,EN-FR(V1),,0.8524218403312203,0.9710953343380693,0.7595952380952381,1,100K
521,RF,OnlySim,EN-FR(V1),,0.8535972464206149,0.9749688037896997,0.7591000000000001,2,100K
522,RF,OnlySim,EN-FR(V1),,0.8528258334023926,0.9699767927698447,0.7609238095238094,3,100K
523,RF,OnlySim,EN-FR(V1),,0.8510795475001182,0.9726167105525011,0.7565428571428572,4,100K
524,RF,OnlySim,EN-FR(V1),,0.8528410426682789,0.9726832839650138,0.7592904761904761,5,100K
525,RF,OnlySim,EN-FR(V2),,0.8473734436512496,0.9561361163160133,0.7608285714285715,1,100K
526,RF,OnlySim,EN-FR(V2),,0.8471811924188238,0.9541025456223379,0.7618095238095238,2,100K
527,RF,OnlySim,EN-FR(V2),,0.8475332831362244,0.9540851589164084,0.7623904761904762,3,100K
528,RF,OnlySim,EN-FR(V2),,0.8464863888818271,0.9549814949412326,0.7601285714285715,4,100K
529,RF,OnlySim,EN-FR(V2),,0.8472843134056873,0.9509040983372375,0.7640285714285714,5,100K
530,RF,OnlySim,EN-FR(V1),,0.8628019274402172,0.9728653204592002,0.7751111111111112,1,15K
531,RF,OnlySim,EN-FR(V1),,0.8623438135128926,0.9726507993461707,0.7745079365079365,2,15K
532,RF,OnlySim,EN-FR(V1),,0.8620586584566414,0.9717257495742225,0.7746349206349206,3,15K
533,RF,OnlySim,EN-FR(V1),,0.8622650146408075,0.979138070796429,0.7703174603174604,4,15K
534,RF,OnlySim,EN-FR(V1),,0.8608669405001673,0.976867035068365,0.7694920634920636,5,15K
535,RF,OnlySim,EN-FR(V2),,0.898167456414054,0.970966262290219,0.8355238095238096,1,15K
536,RF,OnlySim,EN-FR(V2),,0.8992025218051091,0.9754216852103418,0.8340317460317461,2,15K
537,RF,OnlySim,EN-FR(V2),,0.9000974798350462,0.9757481669956101,0.8353333333333334,3,15K
538,RF,OnlySim,EN-FR(V2),,0.8978976602806719,0.9753938039447557,0.8318095238095239,4,15K
539,RF,OnlySim,EN-FR(V2),,0.8973505238944637,0.9765087976650056,0.8300634920634922,5,15K
